2283528	Nianabéhi	Nianabehi	Inabei,Nianabehi,Nianabéhi,Nianlabebei,Nianlabébéi	6.63056	-6.86269	P	PPL	CI		96				0		239	Africa/Abidjan	2016-06-04
2283529	Niankodobédou	Niankodobedou	Niakodobedou,Niakodobédou,Niankodobedou,Niankodobédou	5.67547	-5.79425	P	PPL	CI		95				0		187	Africa/Abidjan	2016-06-04
2283530	Nianko	Nianko		9.01933	-7.24432	H	STMI	CI		77				0		320	Africa/Abidjan	2012-02-28
2283531	Nianké Konankro	Nianke Konankro		6.53015	-5.23904	P	PPL	CI		81				0		251	Africa/Abidjan	2012-02-28
2283532	Nianion	Nianion	Nianion,Nyanyo	9.53097	-6.43345	P	PPL	CI		87				0		377	Africa/Abidjan	2012-02-28
2283533	Nianino	Nianino		9.90342	-6.12576	H	STMI	CI		00				0		341	Africa/Abidjan	2012-02-28
2283534	Niani	Niani	Naani,Nani,Naâni,Niana,Niani	4.98088	-6.06874	P	PPL	CI		76				0		8	Africa/Abidjan	2014-01-10
2283535	Niangué	Niangue	Niangue,Niangué,Nyangue,Nyangué	9.68826	-6.47144	T	HLL	CI		87				0		516	Africa/Abidjan	2012-02-28
2283536	Niangoussou	Niangoussou		5.15867	-4.75717	P	PPL	CI		82				0		8	Africa/Abidjan	2014-01-10
2283537	Niangourougbono	Niangourougbono		8.66614	-4.66309	P	PPL	CI		90				0		371	Africa/Abidjan	2014-01-10
2283538	Niangourou	Niangourou		9.22143	-6.9874	H	STMI	CI		00				0		397	Africa/Abidjan	2012-02-28
2283539	Niangoué	Niangoue		7.96667	-3.9	P	PPL	CI		92				0		187	Africa/Abidjan	2014-01-10
2283540	Niangoua	Niangoua	Niangoua,Nyangoua	9.81056	-6.42444	T	HLL	CI		87				0		422	Africa/Abidjan	2012-02-28
2283541	Niangon-Lokoa	Niangon-Lokoa	Niango Lokoa,Niangon-Lokoa,Niangon-Lokoua	5.31009	-4.10437	P	PPL	CI		93				0		7	Africa/Abidjan	2016-06-04
2283542	Niangomani	Niangomani	Ngbanhui,Niangomani	8.28424	-3.07011	P	PPL	CI		92				0		408	Africa/Abidjan	2012-02-28
2283543	Niangologo	Niangologo	Niangologo,Nyangologo	9.14194	-6.81972	T	MT	CI		77				0		752	Africa/Abidjan	2012-01-17
2283544	Niangologo	Niangologo	Niangologo,Nyangologo	9.34417	-6.76889	T	HLL	CI		87				0		702	Africa/Abidjan	2012-01-17
2283545	Niangokadé	Niangokade		5.72969	-5.94584	P	PPL	CI		95				0		203	Africa/Abidjan	2016-06-04
2283546	Forêt Classée du Niangboué	Foret Classee du Niangboue	Foret Classee du Niangboue,Foret Classee du Nyangboue,Forêt Classée du Niangboué,Forêt Classée du Nyangboué	9.36045	-6.4122	L	RESF	CI		87				0		405	Africa/Abidjan	2012-02-28
2283547	Niangboué	Niangboue	Nagou,Niangboue,Niangboué,Niangoue Riviere,Niangoué Rivière,Nyangboue,Nyangboué	9.61126	-6.36953	H	STM	CI		87				0		351	Africa/Abidjan	2012-02-28
2283548	Niangbrasso	Niangbrasso	Niangbarasso,Niangbrasso	10.15673	-5.62695	P	PPL	CI		87				0		349	Africa/Abidjan	2012-02-28
2283549	Niangbala	Niangbala		9.31479	-4.67918	P	PPL	CI		87				0		326	Africa/Abidjan	2012-02-28
2283550	Niangba	Niangba		7.76667	-4.73333	T	HLL	CI		90				0		287	Africa/Abidjan	2011-07-09
2283551	Niangala	Niangala		8.51361	-2.61448	H	STMI	CI		92				0		213	Africa/Abidjan	2012-02-28
2283552	Nianélékaha	Nianelekaha		9.41663	-5.60854	P	PPL	CI		87				0		355	Africa/Abidjan	2012-02-28
2283553	Niandono	Niandono		9.82621	-6.41619	T	HLL	CI		87				0		382	Africa/Abidjan	2014-01-10
2283554	Niandono	Niandono	Niandono,Nyandono	9.72945	-6.46537	T	HLL	CI		87				0		507	Africa/Abidjan	2012-02-28
2283555	Niandolo	Niandolo	Niandolo,Nyandolo	9.54224	-6.6245	T	HLLS	CI		87				0		474	Africa/Abidjan	2012-02-28
2283556	Niandolo	Niandolo	Niandolo,Nyandolo	9.34154	-6.44301	T	HLL	CI		87				0	561	529	Africa/Abidjan	2012-02-28
2283557	Niandogo	Niandogo	Niandogo,Nyandogo	9.13083	-6.8975	T	HLL	CI		77				0		553	Africa/Abidjan	2012-01-17
2283558	Niandoa	Niandoa		9.41667	-6.61667	H	STMI	CI		00				0		438	Africa/Abidjan	1994-01-04
2283559	Niando	Niando		9.73333	-3.41667	P	PPL	CI		92				0		343	Africa/Abidjan	2014-01-10
2283560	Niando	Niando		7.0489	-3.28164	P	PPL	CI		94				0		257	Africa/Abidjan	2016-06-04
2283561	Niandian	Niandian		6.60474	-4.29964	P	PPL	CI		81				0		154	Africa/Abidjan	2014-01-10
2283562	Niandagui	Niandagui	Niandagui,Niendegui,Niendégui,Nyandigue,Nyandigué	9.25934	-2.89596	P	PPL	CI		92				0		308	Africa/Abidjan	2012-02-28
2283563	Nianda	Nianda		7.3988	-5.7761	P	PPL	CI		96				0		229	Africa/Abidjan	2016-06-04
2283564	Nianda	Nianda		7.35742	-5.35995	P	PPL	CI		90				0		227	Africa/Abidjan	2012-02-28
2283565	Nianda	Nianda	Nianda,Niandao	5.53725	-4.89162	P	PPL	CI		82				0		26	Africa/Abidjan	2014-01-10
2283566	Nianda	Nianda		5.52022	-3.6422	P	PPL	CI		82				0		25	Africa/Abidjan	2012-02-28
2283567	Niangban	Niangban	Nianbang,Niangban	7.41527	-5.11077	P	PPL	CI		90				0		247	Africa/Abidjan	2012-02-28
2283568	Niangban	Niangban	Nianbang,Niangban	7.39991	-5.0937	P	PPL	CI		90				0		263	Africa/Abidjan	2012-02-28
2283569	Niananga	Niananga		8.35478	-4.45354	H	STMI	CI		00				0		250	Africa/Abidjan	2012-02-28
2283570	Niana	Niana		9.83333	-3.2	P	PPL	CI		92				0		328	Africa/Abidjan	2014-01-10
2283571	Yanmoutchékro	Yanmoutchekro	Niamoutekro,Niamoutékro,Yanmoutchekro,Yanmoutchékro	7.53578	-4.92383	P	PPL	CI		90				0		245	Africa/Abidjan	2012-02-28
2283572	Niamoué	Niamoue	Niam-We,Niamoue,Niamoué	9.6112	-3.44	P	PPL	CI		92				0		359	Africa/Abidjan	2012-02-28
2283573	Niamoué	Niamoue		5.87925	-4.82481	P	PPL	CI		82				0		35	Africa/Abidjan	2012-02-28
2283574	Niamotou	Niamotou		8.8314	-7.53436	P	PPL	CI		97				0		400	Africa/Abidjan	2016-06-04
2283575	Niaminako	Niaminako		10.07843	-7.66455	H	STMI	CI		77				0		391	Africa/Abidjan	2012-02-28
2283576	Niamina	Niamina		10.07337	-7.68278	P	PPL	CI		77				0		406	Africa/Abidjan	2012-02-28
2283577	Niamgamabo	Niamgamabo		6.44833	-3.24278	P	PPL	CI		94				0		183	Africa/Abidjan	2016-06-04
2283578	Ahué Niamekro	Ahue Niamekro	Ahue Niamekro,Ahué Niamekro,Niamekro,Niamékro	7.58144	-5.24563	P	PPL	CI		90				0		281	Africa/Abidjan	2012-02-28
2283579	Niamienkro	Niamienkro	Niamekro,Niamienkro,Niamékro	7.2161	-5.33797	P	PPL	CI		81				0		211	Africa/Abidjan	2012-02-28
2283580	Niamiébo	Niamiebo	Niamebo,Niamiebo,Niamiébo,Niamébo	7.44397	-5.24656	P	PPL	CI		90				0		228	Africa/Abidjan	2012-02-28
2283581	Niamébakiré	Niamebakire		7.50769	-3.02524	P	PPL	CI		92				0		237	Africa/Abidjan	2012-02-28
2283582	Niambrun	Niambrun		7.69278	-5.65194	P	PPL	CI		90				0		225	Africa/Abidjan	2011-07-09
2283583	Niambrun	Niambrun		7.68806	-5.64028	P	PPL	CI		90				0		201	Africa/Abidjan	2011-07-09
2283584	Niambré	Niambre		5.87947	-5.61525	P	PPL	CI		95				0		207	Africa/Abidjan	2016-06-04
2283585	Niambo	Niambo	Niambo,Nyambo	9.48908	-6.69963	T	HLL	CI		87				0		659	Africa/Abidjan	2012-02-28
2283586	Niambli	Niambli	Niambli,Niambly	6.74357	-7.28827	P	PPL	CI		78				0		242	Africa/Abidjan	2014-01-10
2283587	Niambara	Niambara	Niambara,Nyambara	9.05966	-6.85406	T	HLL	CI		97				0		470	Africa/Abidjan	2016-06-04
2283588	Niamayo	Niamayo		6.64823	-6.18812	P	PPL	CI		96				0		254	Africa/Abidjan	2016-06-04
2283589	Niamassou	Niamassou		6.74131	-4.64629	P	PPL	CI		81				0		109	Africa/Abidjan	2014-01-10
2283590	Niamasso	Niamasso	Naimasso,Naïmasso,Niamasso,Nyamasso	9.32657	-6.97752	P	PPL	CI		77				0		434	Africa/Abidjan	2012-02-28
2283591	Niamason	Niamason	Niamason,Nyamasson	9.81822	-6.5529	H	STMI	CI		87				0		385	Africa/Abidjan	2012-02-28
2283592	Niamangoua	Niamangoua		7.19026	-5.30228	H	STM	CI		81				0		189	Africa/Abidjan	2012-02-28
2283593	Niamango	Niamango		8.73333	-3.88333	H	STMI	CI		00				0		229	Africa/Abidjan	1994-01-04
2283594	Niamandougou	Niamandougou		8.86908	-7.73935	P	PPL	CI		97				0		454	Africa/Abidjan	2016-06-04
2283595	Niamana	Niamana	Niamana	9.58889	-7.88501	P	PPL	CI		77				0		460	Africa/Abidjan	2012-02-28
2283596	Niamaloellé	Niamaloelle		10.07361	-5.36806	H	STMI	CI		87				0		324	Africa/Abidjan	2009-03-26
2283597	Niamafou	Niamafou		9.98012	-7.82778	H	STM	CI		77				0		393	Africa/Abidjan	2012-02-28
2283598	Niamabo	Niamabo		5.28162	-4.59337	P	PPL	CI		82				0		42	Africa/Abidjan	2012-02-28
2283599	Niama	Niama		6.71667	-4.63333	H	STMI	CI		81				0		89	Africa/Abidjan	2014-01-10
2283600	Niali Gribouo	Niali Gribouo		5.88806	-5.91417	P	PPL	CI		95				0		247	Africa/Abidjan	2016-06-04
2283601	Nialiahio	Nialiahio	Nialayo,Nialiahio,Nialiayo	6.14212	-6.066	P	PPL	CI		95				0		226	Africa/Abidjan	2016-06-04
2283602	Nialeu	Nialeu		8.19339	-8.07544	P	PPL	CI		97				0		492	Africa/Abidjan	2016-06-04
2283603	Nialébédi	Nialebedi		8.02466	-3.81711	H	STMI	CI		00				0		209	Africa/Abidjan	2012-02-28
2283604	Nialépa	Nialepa	Nialapa,Nialepa,Nialiepa,Nialiépa,Nialépa	6.2831	-5.94379	P	PPL	CI		95				0		246	Africa/Abidjan	2016-06-04
2283605	Niakro	Niakro		5.37306	-5.44472	H	STMI	CI		00				0		49	Africa/Abidjan	2003-05-29
2283606	Niakpalilié	Niakpalilie		5.93345	-5.68445	P	PPL	CI		95				0		229	Africa/Abidjan	2016-06-04
2283607	Niakossohué	Niakossohue	Niakossohue,Niakossohué,Niakoussoue,Niakoussoué,Nokossohue,Nokossohué	6.02689	-5.65332	P	PPL	CI		95				0		235	Africa/Abidjan	2016-06-04
2283608	Niakoura	Niakoura		9.9	-3.31667	P	PPL	CI		00				0		326	Africa/Abidjan	1994-01-04
2283609	Niakoulibou	Niakoulibou	Niakoulibou,Nyokoulibou	9.07806	-6.82139	T	MTS	CI		97				0		637	Africa/Abidjan	2016-06-04
2283610	Niakodouhoin	Niakodouhoin		5.89174	-5.64883	P	PPL	CI		95				0		231	Africa/Abidjan	2016-06-04
2283611	Niakoblonyoa	Niakoblonyoa		5.71802	-5.96702	P	PPL	CI		95				0		197	Africa/Abidjan	2016-06-04
2283612	Niakbo	Niakbo		9.33333	-6.9	T	HLLS	CI		77				0		575	Africa/Abidjan	2014-01-10
2283613	Niakbo	Niakbo		9.36299	-7.16419	T	HLL	CI		77				0		530	Africa/Abidjan	2012-02-28
2283614	Niakassé	Niakasse	Niakase,Niakasse,Niakassé,Niakasé	5.23687	-5.09442	P	PPL	CI		95				0		13	Africa/Abidjan	2016-06-04
2283615	Sous-préfecture de Niakaramandougou	Sous-prefecture de Niakaramandougou	Niankaramandougou,Sous-prefecture de Niakaramandougou,Sous-préfecture de Niakaramandougou	8.71667	-5.3	A	ADM4	CI	CI	90		2283615	2283615	0		389	Africa/Abidjan	2016-05-16
2283616	Niakaramandougou	Niakaramandougou	Niakaramandougou,Niankarama Kaha,Niankaramadougou,Niankaramadugu,Niankaramandougou	8.65759	-5.29109	P	PPL	CI		90				0		385	Africa/Abidjan	2012-02-28
2283617	Niakablé	Niakable		6.05219	-5.61049	P	PPL	CI		95				0		218	Africa/Abidjan	2016-06-04
2283618	Niahougou	Niahougou		5.25112	-6.8408	P	PPL	CI		76				0		100	Africa/Abidjan	2014-01-10
2283619	Niahoué	Niahoue		5.83254	-5.76501	P	PPL	CI		95				0		228	Africa/Abidjan	2016-06-04
2283620	Niahouahué	Niahouahue		5.66716	-5.88502	P	PPL	CI		95				0		178	Africa/Abidjan	2016-06-04
2283621	Niahoré Paréhoin	Niahore Parehoin		5.80101	-5.74417	P	PPL	CI		95				0		217	Africa/Abidjan	2016-06-04
2283622	Niagué	Niague	Niague,Niagui,Niagué	5.33615	-6.4442	P	PPL	CI		76				0		76	Africa/Abidjan	2014-01-10
2283623	Niagrahué II	Niagrahue II		5.93559	-5.72917	P	PPL	CI		95				0		257	Africa/Abidjan	2016-06-04
2283624	Niagrahué I	Niagrahue I		5.93063	-5.7258	P	PPL	CI		95				0		270	Africa/Abidjan	2016-06-04
2283625	Niagoué	Niagoue		8.43631	-4.06835	H	STMI	CI		00				0		194	Africa/Abidjan	2012-02-28
2283626	Niagoua	Niagoua	Niagoua,Nyagoua	9.98797	-6.58306	T	HLL	CI		87				0		461	Africa/Abidjan	2012-02-28
2283627	Niagbrahio	Niagbrahio	Niagbrahio,Niagbrayo	6.24319	-6.11874	P	PPL	CI		95				0		211	Africa/Abidjan	2016-06-04
2283628	Niagbaméko	Niagbameko	Niagbameko,Niagbaméko,Niagbaneko,Niagbanéko	6.09436	-5.68872	P	PPL	CI		95				0		242	Africa/Abidjan	2016-06-04
2283629	Niagarako	Niagarako		10.04048	-7.54835	H	STMI	CI		77				0		370	Africa/Abidjan	2012-02-28
2283630	Niagalilié	Niagalilie		5.80458	-5.52672	P	PPL	CI		95				0		178	Africa/Abidjan	2016-06-04
2283631	Niafouta	Niafouta		6.07507	-5.18484	P	PPL	CI		95				0		169	Africa/Abidjan	2016-06-04
2283632	Niafounagbo	Niafounagbo		9.50469	-4.60548	P	PPL	CI		87				0		318	Africa/Abidjan	2012-02-28
2283633	Niafon	Niafon	Niafon,Nyafon	9.42227	-6.92089	T	HLL	CI		77				0	619	667	Africa/Abidjan	2012-02-28
2283634	Niafara	Niafara	Niafara,Nyafara	9.55059	-6.68812	T	HLL	CI		87				0		554	Africa/Abidjan	2012-02-28
2283635	Niafanani	Niafanani		9.59129	-7.91542	H	STMI	CI		77				0		438	Africa/Abidjan	2012-02-28
2283636	Niadia	Niadia		6.93333	-4.71667	H	STMI	CI		81				0		127	Africa/Abidjan	2014-01-10
2283637	Niadémokourou	Niademokourou		9.12534	-7.31175	T	HLL	CI		77				0	487	403	Africa/Abidjan	2012-02-28
2283638	Niadala	Niadala	Niadala,Nyajala	9.92504	-6.61093	T	HLL	CI		87				0		456	Africa/Abidjan	2012-02-28
2283639	Niabounzué	Niabounzue		6.79639	-3.32722	H	STMI	CI		94				0		186	Africa/Abidjan	2016-06-04
2283640	Niaborogo	Niaborogo	Niaborogo,Nyaborogo	9.96191	-6.70084	T	HLL	CI		87				0	722	664	Africa/Abidjan	2012-02-28
2283641	Niabo	Niabo		7.20319	-3.57197	H	STMI	CI		00				0		142	Africa/Abidjan	2012-02-28
2283642	Niabo	Niabo		6.09684	-6.89312	H	STMI	CI		76				0		173	Africa/Abidjan	2012-02-28
2283643	Niabo	Niabo		7.4	-4.25	P	PPL	CI		81				0		154	Africa/Abidjan	2014-01-10
2283644	Niabléni	Niableni		9.84177	-7.48814	H	STMI	CI		77				0		388	Africa/Abidjan	2012-02-28
2283645	Niablé	Niable	Niable,Niablé	6.6477	-3.25319	H	STM	CI		94				0		135	Africa/Abidjan	2016-06-04
2283646	Niablé	Niable	Niable,Niabley,Niablé	6.66129	-3.26984	P	PPL	CI		94				0		162	Africa/Abidjan	2016-06-04
2283647	Niablé	Niable		6.15422	-5.71373	P	PPL	CI		95				0		261	Africa/Abidjan	2016-06-04
2283648	Niabeni	Niabeni	Niabeni,Niabeny,Niabény	6.35131	-7.65249	H	STMI	CI		78				0		244	Africa/Abidjan	2014-01-10
2283649	Niabayo	Niabayo		5.06503	-6.09335	P	PPL	CI		76				0		33	Africa/Abidjan	2014-01-10
2283650	Niababri	Niababri		5.06972	-6.08041	P	PPL	CI		76				0		26	Africa/Abidjan	2014-01-10
2283651	Mont Nia	Mont Nia		6.64873	-7.82561	T	HLL	CI		78				0	701	575	Africa/Abidjan	2014-01-10
2283652	Nia	Nia		8.37329	-3.97643	H	STMI	CI		90				0		172	Africa/Abidjan	2012-02-28
2283653	Nia	Nia	Nia,Nya	6.0095	-3.72546	P	PPL	CI		82				0		92	Africa/Abidjan	2014-01-10
2283654	Ndjuakro	Ndjuakro	Ndjuakro,Nguyakro	7.31356	-4.99157	P	PPL	CI		81				0		226	Africa/Abidjan	2012-02-28
2283655	Nguissankro	Nguissankro		7.01667	-4.23333	P	PPL	CI		81				0		151	Africa/Abidjan	2014-01-10
2283656	Nguissa	Nguissa		7.08333	-4.11667	P	PPL	CI		81				0		183	Africa/Abidjan	2014-01-10
2283657	Nguinou	Nguinou		6.75052	-4.16133	P	PPL	CI		81				0		206	Africa/Abidjan	2014-01-10
2283658	Nguessou	Nguessou		7.22694	-5.59389	P	PPL	CI		81				0		241	Africa/Abidjan	2011-07-09
2283659	Nguessankro	Nguessankro		7.86292	-4.51548	P	PPL	CI		90				0		268	Africa/Abidjan	2011-07-09
2283660	Nguéssankro	Nguessankro		7.8062	-5.04471	P	PPL	CI		90				0		303	Africa/Abidjan	2012-02-28
2283661	Nguessankro	Nguessankro		7.7025	-4.02028	P	PPL	CI		81				0		222	Africa/Abidjan	2014-01-10
2283662	Nguissankro	Nguissankro	Nguessankro,Nguissankro	7.46398	-4.94536	P	PPL	CI		81				0		235	Africa/Abidjan	2012-02-28
2283663	Nguessankro	Nguessankro	Guessankro,Guessankrou,Nguessankro	7.12148	-3.34329	P	PPL	CI		94				0		223	Africa/Abidjan	2016-06-04
2283664	Nguessankro	Nguessankro		6.63468	-4.30349	P	PPL	CI		81				0		173	Africa/Abidjan	2014-01-10
2283665	Nguessan Kouamékro	Nguessan Kouamekro		7.764	-5.20613	P	PPL	CI		90				0		343	Africa/Abidjan	2012-02-28
2283666	Nguessan kiékro	Nguessan kiekro	Nguessan kiekro,Nguessan kiékro,Nguessankiekro,Nguessankiékro	7.88279	-5.15009	P	PPL	CI		90				0		325	Africa/Abidjan	2012-02-28
2283667	Nguessankankro	Nguessankankro		7.9567	-5.31306	P	PPL	CI		90				0		246	Africa/Abidjan	2012-02-28
2283668	Nguessan-Brindoukrou	Nguessan-Brindoukrou		7.10565	-3.07603	P	PPL	CI		92				0		206	Africa/Abidjan	2012-02-28
2283669	Nguéssambakro	Nguessambakro	Nguessambakro,Nguessankro,Nguéssambakro,Nguéssankro	6.51382	-5.20176	P	PPL	CI		81				0		238	Africa/Abidjan	2012-02-28
2283670	Nguérénou	Nguerenou		7.06667	-4.41667	P	PPL	CI		81				0		150	Africa/Abidjan	2014-01-10
2283671	Nguere	Nguere		7.95	-3.25	H	STMI	CI		00				0		243	Africa/Abidjan	1994-01-04
2283672	Ngrikankro	Ngrikankro		7.2875	-4.12944	P	PPL	CI		81				0		165	Africa/Abidjan	2014-01-10
2283673	Ngouronzuoba	Ngouronzuoba		6.89278	-3.84806	H	STMI	CI		00				0		139	Africa/Abidjan	2003-05-20
2283674	Ngoumessa	Ngoumessa		7.28333	-2.98333	P	PPL	CI		92				0		282	Africa/Abidjan	2014-01-10
2283675	Ngoulepon	Ngoulepon		10.3	-7.51667	H	STMI	CI		00				0		377	Africa/Abidjan	1994-01-04
2283676	Ngouimbo	Ngouimbo		7.06693	-4.94987	P	PPL	CI		81				0		162	Africa/Abidjan	2012-02-28
2283677	Ngouérénou	Ngouerenou		7.08333	-4.43333	P	PPL	CI		81				0		135	Africa/Abidjan	2014-01-10
2283678	Ngouayankro	Ngouayankro		7.25	-4.2	P	PPL	CI		81				0		193	Africa/Abidjan	2014-01-10
2283679	Ngouandama	Ngouandama		7.10033	-5.28601	H	STMI	CI		81				0		196	Africa/Abidjan	2012-02-28
2283680	Ngouandama	Ngouandama		7.06756	-5.53379	H	STM	CI		96				0		193	Africa/Abidjan	2016-06-04
2283681	Ngouana	Ngouana		7.53483	-5.7371	H	STMI	CI		96				0		194	Africa/Abidjan	2016-06-04
2283682	Ngouamo	Ngouamo		6.66667	-4.55	H	STMI	CI		81				0		86	Africa/Abidjan	2014-01-10
2283683	Ngou	Ngou		8.9094	-5.38654	H	STMI	CI		00				0		300	Africa/Abidjan	2012-02-28
2283684	Ngoséhédougou	Ngosehedougou		8.64992	-7.51524	H	STMI	CI		97				0		405	Africa/Abidjan	2016-06-04
2283685	Ngolodougou	Ngolodougou	N'Golodougou,Ngolodougou,Ngorondougou,N’Golodougou	8.39525	-7.62529	P	PPL	CI		97				0		431	Africa/Abidjan	2016-06-04
2283686	Ngorla	Ngorla	Ngorala,Ngorla,Ngorola	8.3984	-4.50826	P	PPL	CI		90				0		296	Africa/Abidjan	2014-01-10
2283687	Ngori	Ngori		7.08333	-4.41667	P	PPL	CI		81				0		156	Africa/Abidjan	2014-01-10
2283688	Ngorankro	Ngorankro		7.97248	-5.34032	P	PPL	CI		90				0		260	Africa/Abidjan	2012-02-28
2283689	Ngono	Ngono		8.16151	-6.83313	H	STMI	CI		97				0		325	Africa/Abidjan	2016-06-04
2283690	Ngolopélé	Ngolopele		10.38083	-5.87694	H	STMI	CI		00				0		348	Africa/Abidjan	2003-11-20
2283691	Ngolondié	Ngolondie		9.98784	-7.3889	P	PPL	CI		77				0		407	Africa/Abidjan	2012-02-28
2283692	Forêt Classée de Ngolodougou	Foret Classee de Ngolodougou		9.11667	-5.11667	L	RESF	CI		90				0		374	Africa/Abidjan	2012-02-28
2283693	Ngolodougou	Ngolodougou	Bolo-kaha,Ngolo-Kaha,Ngolodougou,Ngolodugu	9.13329	-5.15986	P	PPL	CI		90				0		430	Africa/Abidjan	2012-02-28
2283694	Ngoloblasso	Ngoloblasso	Ngoloblaso,Ngoloblasso	9.68488	-7.22373	P	PPL	CI		77				0		525	Africa/Abidjan	2012-02-28
2283695	Ngolobala	Ngolobala		9.7164	-7.4163	H	STMI	CI		00				0		402	Africa/Abidjan	2012-02-28
2283696	Ngolato	Ngolato		7.55044	-3.23091	P	PPL	CI		92				0		228	Africa/Abidjan	2012-02-28
2283697	Ngokro	Ngokro		7.2679	-5.02788	P	PPL	CI		81				0		219	Africa/Abidjan	2012-02-28
2283698	Ngoiso	Ngoiso		8.05933	-7.8664	P	PPL	CI		97				0		475	Africa/Abidjan	2016-06-04
2283699	Ngohinou	Ngohinou		6.54293	-4.50755	P	PPL	CI		81				0		111	Africa/Abidjan	2014-01-10
2283700	Ngofi	Ngofi		6.28167	-3.47556	H	STMI	CI		82				0		109	Africa/Abidjan	2014-01-10
2283701	Ngodiou	Ngodiou		7.59501	-3.9442	P	PPL	CI		81				0		220	Africa/Abidjan	2014-01-10
2283702	Nglobo	Nglobo		7.04009	-4.84257	P	PPL	CI		81				0		218	Africa/Abidjan	2012-02-28
2283703	Nglé Lô	Ngle Lo		8.76109	-5.38985	H	STMI	CI		00				0		324	Africa/Abidjan	2012-02-28
2283704	Ngisidougou	Ngisidougou		8.71689	-6.14795	P	PPL	CI		97				0		381	Africa/Abidjan	2016-06-04
2283705	Nguéssankro	Nguessankro	Ngessankro,Nguessankro,Nguéssankro,Ngéssankro	6.7058	-5.0328	P	PPL	CI		81				0		169	Africa/Abidjan	2012-02-28
2283706	Ngéré	Ngere		7.45	-3.5	H	STMI	CI		00				0		144	Africa/Abidjan	1994-01-04
2283707	Ngatty	Ngatty	Agati,Ngatty,Ngaty	5.29375	-4.34273	P	PPL	CI		82				0		20	Africa/Abidjan	2012-02-28
2283708	Ngatakro	Ngatakro	Ngatakro,Ngattakro	6.87712	-5.33066	P	PPL	CI		98				0		220	Africa/Abidjan	2016-06-04
2283709	Ngata Sakassou	Ngata Sakassou		7.82411	-5.06684	P	PPL	CI		90				0		299	Africa/Abidjan	2012-02-28
2283710	Ngatakro	Ngatakro		7.78152	-5.20928	P	PPL	CI		90				0		347	Africa/Abidjan	2012-02-28
2283711	Ngatakro	Ngatakro		7.24872	-3.88039	P	PPL	CI		81				0		299	Africa/Abidjan	2014-01-10
2283712	Ngatakro	Ngatakro		7.06378	-3.75868	P	PPL	CI		81				0		171	Africa/Abidjan	2014-01-10
2283713	Ngata-Kouadio	Ngata-Kouadio		7.96667	-5.35	P	PPL	CI		00				0		239	Africa/Abidjan	1994-01-04
2283714	Ngata Kongouakro	Ngata Kongouakro	Ngata Kongouakro,Ngata-Kongouakro	7.96043	-5.29057	P	PPL	CI		90				0		255	Africa/Abidjan	2012-02-28
2283715	Ngata Kofikro	Ngata Kofikro		7.88591	-5.14382	P	PPL	CI		90				0		313	Africa/Abidjan	2012-02-28
2283716	Ngata Nguessamblékro	Ngata Nguessamblekro	Ngata Nguessamblekro,Ngata Nguessamblékro,Ngataguessanblekro,Ngataguessanblékro	7.04816	-5.02269	P	PPL	CI		81				0		199	Africa/Abidjan	2012-01-17
2283717	Ngatafara	Ngatafara		6.14281	-3.19914	H	STMI	CI		94				0		117	Africa/Abidjan	2016-06-04
2283718	Ngata Dorikro	Ngata Dorikro	Ngata Dorikro,Ngatadorikro	7.28812	-5.15208	P	PPL	CI		81				0		232	Africa/Abidjan	2012-02-28
2283719	Ngassokro	Ngassokro		6.83648	-4.48464	P	PPL	CI		81				0		128	Africa/Abidjan	2014-01-10
2283720	Ngassimbo	Ngassimbo		6.29911	-4.63373	H	STM	CI		81				0		81	Africa/Abidjan	2014-01-10
2283721	Ngarakon	Ngarakon		6.59411	-3.68679	P	PPL	CI		94				0		113	Africa/Abidjan	2016-06-04
2283722	N’gapyé	N'gapye	Gapye,Gapyé,N'gapye,Ngapie,Ngapié,N’gapyé	9.58767	-6.83151	P	PPL	CI		77				0		419	Africa/Abidjan	2012-02-28
2283723	Ganaoni	Ganaoni	Ganaoni,Nganaoni,Nganoni	9.28498	-6.32285	P	PPL	CI		87				0		390	Africa/Abidjan	2012-02-28
2283724	Nganon	Nganon	Nganon	9.68176	-5.99172	P	PPL	CI		87				0		359	Africa/Abidjan	2016-03-10
2283725	Nganhaso	Nganhaso		9.76284	-7.41047	H	STMI	CI		77				0		391	Africa/Abidjan	2012-02-28
2283726	Nganda-Nganda	Nganda-Nganda	Anendiue,Anendiué,Nganda-Nganda	5.18333	-3.33333	P	PPL	CI		94				0		13	Africa/Abidjan	2016-06-04
2283727	Ngan	Ngan		7.26408	-5.73505	H	STMI	CI		96				0		190	Africa/Abidjan	2016-06-04
2283728	Ngam	Ngam		7.68267	-2.89555	P	PPL	CI		92				0		293	Africa/Abidjan	2012-02-28
2283729	Ngala	Ngala		8.36076	-4.36447	P	PPL	CI		90				0		239	Africa/Abidjan	2014-01-10
2283730	Nézyénékaha	Nezyenekaha		9.4336	-5.42554	P	PPL	CI		87				0		346	Africa/Abidjan	2012-02-28
2283731	Nézué	Nezue		7.03333	-4.53333	H	STMI	CI		00				0		114	Africa/Abidjan	1994-01-04
2283732	Neyo	Neyo		5.28333	-7.31667	H	STMI	CI		00				0		119	Africa/Abidjan	1994-01-04
2283733	Néyi	Neyi		7.73833	-7.96855	H	STM	CI		78				0		486	Africa/Abidjan	2012-02-28
